host_id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,availability_365
92897185,0,111,0,60,1,6,46
223087887,2,162,2,24,1,4,346
83615522,0,15,0,45,2,4,10
114502772,1,8,0,44,2,1,0
2282687,0,22,1,120,4,1,0
158709729,1,11,1,450,2,4,43
223087887,2,162,2,24,1,3,332
20851517,1,7,0,98,6,2,4
229141974,0,12,1,195,2,1,0
38377515,4,57,1,75,2,5,86
1786901,1,28,0,95,3,3,8
256235740,0,15,2,25,2,1,167
107245546,1,14,0,130,2,3,132
35955942,1,64,0,150,4,2,6
255990804,0,15,1,220,2,4,251
36242952,2,25,0,85,1,15,67
71400423,1,23,0,135,1,10,93
255431206,0,54,0,42,7,4,120
256299491,0,12,0,75,4,5,6
82380968,1,2,0,85,1,3,193
9380030,1,19,1,140,3,1,56
345087,1,2,0,99,2,1,359
236796242,0,6,1,140,1,3,316
55203569,2,56,1,250,3,13,76
156381151,1,19,1,190,2,2,0
1786901,1,28,1,175,3,1,103
18765976,0,21,0,65,1,9,66
18765976,0,21,0,65,1,7,61
255190901,1,1,1,339,3,20,86
243226371,1,19,1,700,2,8,263
234956201,1,30,0,65,2,7,180
256341094,0,21,1,249,6,4,177
26910600,1,8,0,500,1,1,90
29953329,0,6,0,79,2,2,5
23066402,1,14,1,225,3,2,33
4189194,1,11,1,160,3,3,2
256403429,0,54,0,54,1,14,81
256403429,0,54,0,53,1,15,77
252575404,0,12,0,90,3,4,63
241963980,2,198,0,65,1,1,139
8990490,1,30,0,55,1,1,157
56338076,1,2,1,130,1,6,0
15617182,1,52,0,90,2,4,146
255431206,0,54,0,40,7,1,172
255431206,0,54,0,40,7,2,151
255431206,0,54,0,40,7,2,114
127831150,0,15,1,80,5,9,225
15853933,2,56,0,69,1,9,35
10714783,1,43,1,200,2,4,38
79246014,0,12,1,110,2,3,26
256403429,0,22,0,54,1,11,62
256403429,0,22,0,54,1,10,70
138962369,4,205,1,50,3,8,34
256479489,0,197,0,49,2,1,316
10188543,2,124,0,60,1,17,1
119774078,2,44,0,60,4,2,51
121193088,0,40,1,100,2,2,0
256502464,1,2,0,55,1,20,175
256510832,0,147,1,180,2,7,352
256462453,2,46,1,350,1,9,358
70026919,0,12,0,66,7,1,281
45834595,0,21,1,120,3,3,3
253906467,1,7,2,69,1,4,364
253467179,2,63,0,70,2,6,288
49623247,1,30,1,350,3,8,243
157699374,1,19,1,179,1,4,0
41348157,1,4,0,90,2,2,0
32167398,2,56,0,65,1,11,300
32167398,2,56,0,50,1,3,318
32167398,2,56,0,45,1,6,342
156850005,2,83,0,100,1,3,350
39077228,1,19,0,83,2,2,15
62066342,1,2,0,98,7,2,321
27636707,1,11,1,250,3,2,265
200282080,1,14,1,250,2,1,0
251768799,2,124,0,150,1,1,0
10415675,1,2,0,120,3,1,339
22388757,1,30,1,120,3,3,0
204244117,1,2,0,49,1,11,180
256634850,0,21,1,149,2,1,0
7943066,0,12,0,75,2,10,62
897871,0,6,0,90,4,1,0
235329443,0,38,1,150,3,12,173
152503673,0,70,1,89,3,11,13
219517861,1,43,1,228,2,5,347
219517861,1,43,1,256,2,4,292
219517861,1,43,1,188,2,6,329
219517861,1,43,1,240,2,6,340
219517861,1,43,1,255,2,6,237
2992287,0,29,1,199,3,4,21
219517861,1,43,1,228,2,5,349
33214549,1,19,0,99,1,9,30
33214549,1,19,0,99,1,5,0
189165590,0,6,1,150,3,2,0
221213143,1,26,1,790,1,4,298
15757322,1,30,1,161,2,13,294
71400423,1,23,0,123,1,7,146
256680416,1,5,1,299,2,7,16
256683560,4,182,2,49,1,2,358
71400423,1,23,0,123,1,10,0
230192818,1,19,1,190,2,7,78
60737457,2,49,1,225,1,23,109
11297371,0,21,0,50,2,8,292
219717193,1,68,0,59,5,4,10
256697785,1,14,1,250,3,4,144
679431,2,129,0,65,2,4,180
219517861,1,43,0,616,2,5,255
219517861,1,43,1,408,2,2,273
256710914,1,14,1,100,2,3,2
219517861,1,43,0,264,2,2,348
256718904,0,34,0,75,1,1,82
32167398,2,56,0,50,1,7,336
32167398,2,25,0,60,1,4,355
8756834,0,117,1,80,2,1,33
256743247,2,112,0,49,1,14,72
22543458,2,95,1,199,1,14,249
25346924,0,20,1,118,4,1,30
256817214,1,2,0,90,5,1,354
15734998,0,15,1,91,2,2,9
23003756,0,12,0,90,2,2,0
155961583,0,21,0,69,2,8,131
256836581,4,144,1,92,2,9,48
219517861,1,43,1,396,2,6,328
219517861,1,43,1,215,2,1,346
49101398,0,67,1,99,2,3,97
256857295,0,12,0,100,2,4,169
234227365,1,14,1,180,5,1,83
70011812,1,19,1,169,1,16,50
98978751,0,15,0,70,1,4,153
256487516,0,70,1,40,14,1,178
4613096,1,23,0,90,3,2,34
26973868,1,30,1,90,4,4,51
181092484,1,23,0,99,1,7,356
218883687,0,54,2,50,1,8,365
256899020,0,147,0,57,4,7,35
6752504,0,67,1,200,4,1,173
84118689,1,28,1,130,1,11,26
181092484,1,23,0,119,1,7,360
347045,2,56,0,125,2,5,90
156505456,0,70,0,65,3,2,365
256987188,1,28,1,150,1,1,33
177031514,0,73,0,60,1,4,341
457147,0,12,0,75,7,2,324
46595898,0,34,0,100,2,1,61
11418912,0,12,1,100,3,7,66
159281143,1,7,1,200,7,4,216
1241543,1,28,0,130,5,3,180
30995747,0,15,1,95,4,3,4
201757076,2,94,1,111,1,9,223
257034143,0,90,1,200,2,5,161
7218138,1,26,1,149,5,1,0
256998898,1,2,0,140,1,4,350
256998898,1,2,0,140,1,3,336
257053267,2,124,0,60,1,3,364
133561420,1,30,0,49,3,1,2
11951664,1,14,1,195,2,8,41
153205975,1,2,0,78,5,1,89
48201791,0,22,1,140,4,9,328
225834252,0,29,1,140,2,4,130
107272884,2,124,0,45,1,3,360
47625541,0,20,0,70,5,1,78
254112876,1,4,0,90,2,3,175
22166460,0,12,1,170,4,4,188
290845,1,30,0,59,1,3,293
864737,1,43,1,365,2,2,127
73670220,1,43,1,208,5,4,9
255219640,0,82,0,75,2,1,100
257204612,1,7,1,150,3,1,138
256921050,1,9,1,135,6,3,1
75267282,1,19,1,210,7,1,284
27744706,2,44,0,44,5,1,192
130675,0,12,0,79,3,4,9
257221104,1,30,0,60,3,5,93
28336,0,21,0,75,2,8,317
78078053,0,6,0,75,1,2,138
215532980,2,44,0,75,1,11,88
215532980,2,44,0,75,1,11,68
215532980,2,44,0,75,1,14,88
229469300,0,12,0,60,2,3,5
85539820,1,19,1,250,5,3,263
29044900,0,12,0,130,2,10,159
2161203,1,7,1,190,2,5,10
141146473,0,24,1,90,2,4,27
11674837,2,44,0,69,1,6,179
257365536,1,7,1,945,2,2,292
11306615,1,9,0,155,2,3,50
5325719,1,8,1,450,5,8,123
228946399,1,26,1,178,1,7,0
255431206,0,54,0,40,7,1,106
221213143,1,26,1,690,1,2,287
7910657,0,16,1,250,2,3,175
255431206,0,54,0,35,7,2,131
255431206,0,54,0,35,7,4,152
44919396,1,2,0,45,1,5,0
257171785,0,12,1,295,2,1,0
219517861,1,43,1,244,2,2,260
219517861,1,43,1,409,2,3,325
219517861,1,43,1,185,2,2,291
219517861,1,43,1,230,2,6,285
179951095,2,124,0,78,1,14,356
44914887,0,22,1,105,3,5,51
214148143,1,132,0,165,3,9,90
242296495,0,54,0,28,1,13,49
22123114,1,1,1,225,14,1,240
6206040,0,6,0,54,1,5,27
181356989,0,82,1,275,2,1,56
20087667,2,56,0,55,1,15,17
253448038,1,7,1,250,3,8,61
179875332,2,25,0,135,3,1,0
257005399,1,7,0,370,1,3,290
257005399,1,7,0,430,1,4,287
257005399,1,7,0,159,1,1,292
257005399,1,7,0,390,1,21,299
257005399,1,7,0,410,1,1,294
77080918,1,14,1,265,3,5,164
22553662,0,3,1,150,7,3,0
12162311,0,6,1,101,1,1,167
12222242,0,24,1,150,2,2,0
156853666,1,7,1,225,3,8,49
101790764,2,25,1,199,2,7,170
183573239,1,9,1,200,1,5,11
90332306,1,8,0,59,3,4,5
29740456,1,30,0,75,2,4,0
21216008,2,83,2,28,1,4,354
219517861,1,43,1,210,2,3,302
42144338,1,28,1,120,6,2,9
6645096,0,12,0,78,2,2,5
219517861,1,43,1,256,2,4,293
219517861,1,43,1,229,2,3,348
5173736,1,68,1,1000,3,7,286
29094579,0,75,1,89,3,4,21
253227041,0,15,1,150,3,11,142
128905420,1,11,1,500,2,3,82
36205885,2,44,1,74,1,16,351
219517861,1,43,1,217,2,4,272
219517861,1,43,1,203,2,7,328
257576232,0,12,1,305,2,14,296
3842238,0,21,0,65,1,1,88
110319331,1,28,1,127,5,4,192
17361902,0,15,1,99,3,1,1
123506305,2,152,0,50,1,5,364
257629980,0,34,1,195,2,6,330
257599351,1,9,0,120,2,8,34
257585150,1,28,0,120,1,2,311
5556564,1,7,1,499,3,3,1
38483415,1,4,2,35,1,9,358
6665872,1,7,0,75,2,15,33
257188989,1,1,1,189,2,10,36
160118608,0,12,0,65,5,1,35
161061302,1,8,2,50,1,1,363
257683179,2,37,0,55,1,3,75
5680111,0,21,0,63,12,2,130
48711094,1,1,0,95,2,10,0
196476281,4,80,0,45,1,4,318
42767903,1,30,0,50,3,1,14
157207818,0,21,0,63,1,7,22
153371127,2,83,2,27,1,4,355
2119428,0,32,0,125,3,9,252
219517861,1,43,1,470,2,3,237
219517861,1,43,1,229,2,2,331
219517861,1,43,1,470,2,4,242
219517861,1,43,1,228,2,1,353
14552154,1,1,1,239,3,5,319
40875021,1,4,1,150,1,2,178
257832461,0,21,1,99,1,32,77
174313318,1,14,1,380,3,1,296
25086874,0,6,0,50,1,1,51
257838704,1,30,1,300,5,6,252
257810280,0,6,1,100,1,5,0
257842396,0,20,1,200,2,1,0
34269923,0,21,0,52,1,7,0
252211149,1,26,1,304,1,9,127
229603136,1,7,1,239,2,6,335
2008510,0,21,0,65,4,3,75
61086446,1,19,1,300,4,1,0
257866899,1,2,0,60,4,6,212
204823078,3,196,0,50,2,4,80
257677041,1,26,1,539,1,13,233
257671905,1,14,1,249,1,8,131
257888723,1,28,1,250,4,2,297
257891606,1,8,1,249,1,13,29
246194760,2,103,0,49,1,3,207
253328272,1,5,1,499,1,1,216
110539055,4,127,1,87,2,5,298
20377891,1,9,1,250,1,1,92
20377891,1,23,1,250,1,1,58
28096614,2,31,0,50,2,4,266
257974128,1,28,1,350,4,2,191
28096614,2,31,0,50,2,10,257
86196529,0,12,1,101,2,4,75
257993786,1,18,0,60,1,9,352
16862745,1,52,1,250,2,8,310
161472665,1,19,0,250,1,2,178
78261482,1,7,1,168,3,2,4
258035043,0,6,0,48,1,22,236
82537581,1,7,1,249,5,2,364
63393553,1,11,1,577,2,2,273
204806146,1,18,0,46,1,7,143
141510360,0,16,0,50,2,2,102
232251881,2,46,0,39,1,15,0
44260443,0,6,0,75,1,12,60
258057633,1,26,1,499,1,10,194
251859047,0,15,0,65,2,3,126
221839786,1,7,0,145,1,6,287
257982308,1,8,1,299,1,5,61
4592344,1,2,0,53,3,1,74
219517861,1,43,1,247,2,4,232
258097158,1,26,1,311,1,12,220
45317760,1,28,0,60,14,3,29
258057196,1,5,1,299,1,8,93
10415735,2,153,1,250,1,1,346
2086035,1,7,1,195,1,9,267
95381568,0,12,0,85,4,3,6
20810101,0,6,0,93,1,2,23
229249302,0,21,0,120,1,16,57
258186526,2,31,1,189,2,10,62
252604696,1,14,0,129,1,3,358
130155462,1,43,1,280,2,11,182
9583320,0,20,1,150,7,1,0
258202599,1,4,1,145,2,7,0
161496464,0,22,1,95,1,2,362
6206040,0,6,0,65,1,4,12
31628364,0,12,1,220,3,4,44
652539,1,8,1,500,4,2,256
444275,1,7,1,180,3,1,17
257679591,1,5,1,500,1,5,62
85773188,0,82,1,86,1,10,20
258243498,0,12,0,155,3,1,365
252604696,1,14,0,199,1,2,352
227163,0,12,1,270,3,1,0
252604696,1,14,0,199,1,2,365
252604696,1,14,0,199,1,1,363
252604696,1,14,0,219,1,4,356
646729,0,22,1,275,2,10,298
258265562,2,25,1,113,2,4,0
98039499,1,28,1,249,5,6,116
258269673,0,12,1,595,2,4,322
98297464,0,75,0,68,5,2,55
48684597,2,126,0,50,1,10,218
258247777,1,2,0,135,3,5,224
257973120,1,23,1,120,7,3,284
63834320,0,21,0,65,2,8,19
258286476,0,21,1,90,4,2,34
257999795,0,21,0,60,1,6,52
122551862,0,6,0,50,2,2,8
831185,0,15,1,335,2,1,365
254104585,0,6,0,89,1,25,160
140630987,2,37,0,70,1,7,326
179336958,1,1,2,65,3,1,353
258413226,1,7,1,225,3,11,152
51596474,0,90,2,18,9,1,0
247092108,2,56,1,199,1,12,283
258217172,0,21,0,70,1,9,262
113927793,1,28,1,155,2,8,0
59642348,0,79,1,95,1,9,106
2961266,2,39,0,72,1,4,25
145878384,0,54,0,75,3,2,245
258013305,0,54,0,40,2,7,0
258389576,1,28,1,450,1,5,164
258460961,1,28,1,150,3,4,315
44803585,1,1,1,300,1,4,235
258247777,1,2,0,135,3,6,247
258247777,1,2,0,135,5,1,320
24890474,1,9,1,300,2,5,231
16072483,2,49,0,30,2,5,11
258536261,0,84,1,100,2,11,179
185974751,1,8,0,48,5,1,0
258551028,0,76,0,40,5,4,0
11522108,0,16,1,150,3,4,130
258589420,2,124,0,56,1,12,179
258596027,2,25,1,199,2,6,316
59782332,1,19,1,120,3,4,0
250207981,1,8,0,50,14,1,15
4711282,1,30,0,70,1,11,97
32615118,1,7,0,110,5,3,331
258273798,1,11,1,259,1,10,32
258599553,1,26,1,190,1,4,144
258243498,0,12,0,100,1,4,365
254637078,0,20,1,200,1,2,229
258139060,1,7,1,249,1,9,88
258412458,0,12,1,300,2,3,25
779474,1,30,1,128,3,9,236
243639488,0,54,0,120,2,3,180
141713689,1,14,1,134,7,3,13
41124793,1,7,1,389,1,1,0
69339916,1,2,0,70,1,3,71
161047916,1,14,1,380,14,3,321
155299284,0,6,0,75,1,14,0
49216953,3,186,1,115,2,2,231
258133009,1,5,1,239,1,8,140
258661548,0,12,1,140,1,9,200
20944981,1,11,1,180,2,4,22
195863013,1,8,0,45,3,3,2
258671946,4,99,0,27,2,7,60
258682005,2,44,1,210,7,2,142
257889696,1,27,1,499,4,5,194
257997585,1,1,0,129,7,9,128
251852817,1,4,2,60,1,5,90
257892281,1,28,1,299,4,9,170
29032861,0,6,1,150,3,2,14
133465194,0,12,1,94,7,1,0
125398274,0,12,1,300,3,4,0
258769304,1,27,1,160,4,4,21
110146823,1,9,1,200,2,5,298
3577413,1,43,1,139,7,2,1
258795923,0,67,1,129,3,4,167
47572575,0,15,1,100,2,9,5
19344148,0,20,0,65,2,15,65
241565326,2,31,0,50,1,16,81
258818973,0,82,0,55,2,6,50
17017530,0,12,0,89,1,1,188
258824466,2,39,0,60,2,6,180
258826234,0,15,1,175,7,1,35
6655776,1,45,0,85,2,11,9
257390100,1,8,0,60,1,9,0
19903807,4,98,1,120,3,5,45
258844868,1,14,1,129,1,19,5
258248138,0,21,0,70,1,5,179
23831365,1,48,1,250,10,1,18
218417875,2,44,0,60,1,10,365
258248138,0,21,0,50,1,4,160
10714931,0,15,2,24,5,7,14
132065326,0,6,0,79,3,1,83
64487276,1,4,1,359,5,4,193
256921050,1,9,1,135,6,3,333
254104585,0,6,0,70,2,12,349
257813708,1,19,1,250,3,6,162
257897148,1,14,1,499,5,6,132
258753303,1,43,1,300,3,7,231
133588507,2,46,1,64,3,6,37
254104585,0,6,0,59,1,22,347
116674915,0,12,0,69,6,2,4
258978893,0,15,1,120,4,4,64
257674218,1,14,1,349,6,5,41
258249038,1,8,1,589,5,4,109
258001528,1,1,1,325,4,4,157
92204575,0,6,0,63,1,1,0
258251034,0,10,1,175,2,2,14
20500770,1,19,1,200,3,4,4
94111558,1,7,1,449,5,5,222
258800798,1,7,1,200,1,9,190
222049462,2,183,0,60,1,14,88
95570540,3,199,0,65,1,1,179
22070428,2,81,0,55,1,1,35
29659188,0,29,1,279,2,11,112
19903807,4,98,1,120,3,1,45
70155821,1,11,1,350,3,1,12
50597569,1,7,0,112,2,7,1
259063599,0,111,1,120,1,3,177
258159396,1,8,1,438,5,6,136
259076960,0,12,0,49,2,2,16
219548549,0,15,0,99,1,3,365
259087876,1,71,1,650,1,3,126
120804342,0,6,1,247,2,6,346
114828297,0,6,0,125,1,1,5
234274506,0,84,0,35,1,7,158
257869899,1,28,1,380,6,3,123
3270796,0,12,0,70,2,7,55
3635302,0,21,0,90,3,1,1
9811865,0,20,1,200,2,1,0
258250399,1,28,1,399,5,3,135
2463994,1,64,1,200,1,1,0
1478269,0,6,1,90,6,1,0
19903807,4,98,1,145,3,1,48
236425271,1,7,1,190,1,6,299
258589420,2,124,0,58,1,12,179
221634296,1,19,1,341,2,4,274
258589420,2,124,0,58,1,6,176
259207391,2,46,0,150,1,4,356
8500390,0,21,0,90,2,3,0
258589420,2,124,0,53,1,12,180
78312516,1,2,1,299,4,2,4
258589420,2,124,0,53,1,11,176
259229690,2,31,1,179,1,5,23
34209884,0,21,0,49,3,1,158
29582232,0,22,1,85,3,5,113
157068054,1,4,0,49,3,8,16
70528858,0,73,0,50,2,7,124
258589420,2,124,0,80,1,11,179
18270302,1,28,0,94,4,2,77
250689404,1,7,0,95,3,9,94
246887851,2,81,0,42,2,6,292
41213523,1,19,1,250,2,4,0
4852748,1,2,0,145,3,1,365
247092108,2,56,0,79,1,2,281
257406510,1,50,1,389,4,4,65
259078758,2,201,0,50,1,5,89
259261655,2,56,1,150,1,7,25
259078758,2,201,0,50,1,4,89
5588820,1,14,1,159,3,4,1
23436595,0,20,0,61,1,5,138
34689714,1,7,0,120,1,10,357
5007316,1,14,1,195,1,6,2
7931702,0,12,0,70,1,2,0
251859047,0,15,0,75,2,2,158
6556741,0,6,0,75,2,3,22
259307063,0,21,0,76,2,11,102
134762059,0,100,0,50,1,2,365
3203693,0,12,1,100,6,1,7
30686388,1,1,1,240,4,1,19
259380331,1,2,0,100,3,8,359
19201987,1,30,0,55,2,2,86
65770853,0,3,0,55,2,1,11
259229690,2,31,1,150,1,4,56
10166570,1,19,1,230,1,1,0
259229690,2,31,1,179,1,5,76
68869481,0,34,1,180,10,3,5
259229690,2,31,1,179,1,4,75
87573942,1,28,1,150,7,1,93
259459612,0,12,1,240,2,2,0
95570540,3,199,1,130,1,1,363
259468466,1,23,0,89,4,12,168
259087876,1,1,0,150,1,8,50
20906077,1,2,1,165,4,3,0
205386178,1,71,1,160,2,1,4
61924400,1,4,1,379,4,5,219
178924110,4,169,0,36,1,9,97
256743247,2,112,0,32,2,7,302
259087876,1,71,0,200,1,5,51
62066342,1,2,0,98,1,2,1
89599593,3,196,0,99,1,2,176
6556741,0,6,0,65,3,1,31
85165113,0,6,1,100,3,3,120
231727934,1,43,1,230,5,1,43
6080024,0,22,0,75,1,3,0
259505436,0,12,0,85,2,3,83
40038018,1,1,1,449,5,2,132
258580215,1,28,1,399,6,3,93
34643568,1,4,0,85,3,4,90
87020760,0,21,1,100,3,4,26
179857032,0,79,1,82,3,2,0
259544961,1,2,0,65,3,3,56
53254710,1,14,0,85,2,4,76
259262728,1,7,1,290,3,4,23
48859528,0,6,1,190,3,2,0
104084124,1,28,1,161,2,9,317
27973267,1,30,1,595,2,4,39
244229787,1,11,1,250,2,1,61
257867265,1,28,1,299,5,3,119
35645401,0,12,0,69,3,1,0
257999371,1,28,1,199,5,9,164
259474660,1,68,1,399,5,6,182
221645033,0,21,0,50,1,1,328
258035043,0,6,0,48,1,14,249
258577680,1,28,1,365,6,2,101
27973267,1,30,0,75,1,9,84
27973267,1,30,0,150,1,4,160
185401573,3,93,0,50,1,10,179
27973267,1,30,0,150,1,7,185
258221896,1,28,1,250,6,7,100
27973267,1,30,0,150,1,9,188
23458616,1,28,0,350,4,4,143
257837216,1,8,1,335,5,5,221
178924110,4,169,0,40,1,11,121
166700941,1,1,1,399,5,8,145
259630588,0,12,0,100,1,28,20
258754678,1,43,1,320,2,7,189
259447786,1,45,1,150,2,4,101
247013511,2,83,1,69,2,3,36
95688223,0,29,1,250,4,6,92
234270791,0,21,0,64,3,1,178
258783968,1,43,1,340,2,1,302
259483928,2,121,0,49,1,1,70
3414140,0,10,1,119,3,6,45
95570540,3,199,0,65,1,1,364
259087876,1,1,0,325,1,6,67
15546865,1,7,1,485,5,2,240
257035928,0,6,1,110,3,4,252
69720852,1,27,0,115,7,1,59
221275418,0,6,0,55,2,7,360
259683532,2,44,1,99,3,10,152
6279234,1,2,1,148,4,1,8
21040187,1,30,1,95,7,1,25
241322481,1,14,1,300,3,6,180
259690766,4,182,0,95,2,4,325
259694336,2,152,0,70,4,3,69
226339724,0,6,0,50,2,1,361
226339724,0,6,0,40,2,4,350
34075689,2,126,1,145,7,2,38
50052968,0,6,0,42,2,9,64
256573368,1,1,1,89,3,1,186
253448038,1,7,1,300,3,12,61
259427246,0,6,0,43,1,4,343
223087887,2,162,2,25,1,12,351
172369331,0,193,2,25,5,1,129
258254263,1,28,1,349,5,4,93
86181642,2,56,1,150,1,5,24
2126138,1,43,1,160,2,3,8
258003068,1,8,1,479,5,5,159
22553147,0,12,0,69,1,9,318
241454071,4,169,0,35,2,4,27
212171922,0,6,0,60,1,9,147
251311623,0,6,0,58,2,4,168
251311623,0,6,0,58,2,3,167
259796664,2,25,1,299,1,2,341
259796664,2,25,1,299,1,3,357
251311623,0,6,0,58,2,4,164
251311623,0,6,0,58,2,8,171
259796664,2,25,0,99,1,9,360
93598122,0,82,0,100,2,7,31
259796664,2,25,0,79,1,15,348
258629654,1,26,1,299,6,8,158
6710372,1,7,1,200,2,2,5
251229393,2,39,1,149,4,2,298
243129380,0,21,0,58,2,6,122
259796664,2,25,0,89,1,9,357
259796664,2,25,0,99,1,7,352
259796664,2,25,0,79,1,8,360
259796664,2,25,0,89,1,9,358
189421403,2,44,1,155,2,2,59
259826953,0,12,0,99,3,4,180
34356520,2,44,0,65,2,7,104
259796664,2,25,0,79,1,15,350
258073534,1,7,1,399,6,5,105
19509387,1,19,1,600,2,1,0
246680134,0,12,0,90,1,11,58
259838485,4,133,1,100,1,8,51
178689185,0,24,1,125,4,3,145
219727469,0,6,0,60,1,2,9
259846443,1,71,0,130,2,10,24
234422924,4,120,0,29,1,2,18
140830391,1,18,0,125,2,1,335
259880452,2,37,1,119,2,4,311
257802323,1,43,1,360,3,3,243
247453895,1,5,2,43,2,2,358
259376960,1,4,1,280,2,6,192
20012998,0,6,0,60,3,3,322
193835968,4,88,1,309,2,10,173
259945322,1,14,1,215,3,2,45
10568305,0,15,0,49,1,2,325
145319773,1,2,1,115,6,3,279
4056392,1,11,1,500,4,1,0
73195328,1,2,0,69,7,2,30
259968030,0,22,0,70,3,1,105
237729032,0,84,0,40,1,1,340
35819327,3,212,1,135,2,1,0
260009677,2,46,1,90,2,14,354
174785358,4,114,2,28,1,4,64
147762665,4,88,0,37,1,12,315
260021770,0,6,1,150,2,7,4
4365051,1,7,1,170,2,1,0
140823633,1,1,1,750,2,4,263
77220567,1,8,0,85,3,1,67
260038086,2,178,1,254,3,2,24
117187237,0,21,0,50,14,6,0
174785358,4,114,2,28,1,4,71
164051353,1,14,0,140,1,7,87
50868008,1,7,1,367,2,1,229
260046126,1,8,1,165,1,2,346
116874533,1,2,0,55,2,8,330
260062581,0,21,0,45,5,3,0
133398247,2,83,1,96,1,8,157
6556741,0,6,0,70,3,6,20
120875818,0,21,0,60,1,6,167
54678020,1,19,1,150,2,8,67
258431072,1,7,1,345,3,2,212
260191397,1,71,0,100,1,7,296
260191397,1,71,0,100,1,2,300
260191397,1,71,0,100,1,2,298
53105192,0,21,0,65,1,8,3
260159741,0,12,1,259,1,9,202
8033432,1,7,0,100,1,6,116
6167891,0,12,1,78,4,2,14
22146650,1,2,1,178,2,2,52
20537772,0,84,1,135,2,3,43
1752807,0,6,0,45,1,3,0
27493716,0,79,0,70,1,2,361
257654201,1,7,1,265,6,4,45
259776956,0,100,1,140,1,5,365
190869074,0,79,1,130,10,1,90
75566080,0,12,1,175,4,2,71
159014432,1,23,1,341,2,2,245
258741560,1,43,1,320,3,5,212
231548638,1,19,1,549,5,8,155
79461666,1,7,1,290,3,2,8
220847379,0,15,1,150,3,3,345
22577148,0,6,0,130,1,3,136
244817841,0,70,0,38,7,2,258
3250169,0,33,0,95,3,3,66
257642062,1,1,1,599,5,4,135
52796837,1,2,1,160,6,8,43
244817841,0,70,0,38,7,3,296
69516382,0,12,1,200,1,4,50
244817841,0,70,0,38,7,4,282
244817841,0,70,0,38,7,3,239
260186993,1,23,1,243,2,1,97
260299060,2,87,1,100,1,7,2
260425153,1,1,0,350,1,2,365
260425153,1,1,0,450,1,3,365
260425153,1,1,0,375,1,1,349
260425153,1,1,0,425,1,1,357
260425153,1,1,0,425,1,1,340
260861596,1,27,0,100,1,1,328
260861596,1,27,0,100,1,1,270
260861596,1,27,0,100,1,1,292
261632622,1,71,0,100,1,1,317
261632622,1,71,0,100,1,4,309
261632622,1,71,0,100,1,3,318
261632622,1,71,0,100,1,1,317
260639745,1,71,0,100,1,2,349
260251845,1,28,1,211,3,4,63
260639745,1,71,0,300,1,5,304
260639745,1,71,0,100,1,1,351
260639745,1,71,0,100,1,2,359
260639745,1,71,0,100,1,4,359
261750091,1,71,0,100,1,2,0
261750091,1,71,0,100,1,1,320
259391287,1,4,1,290,2,11,268
260352154,2,160,1,400,1,1,281
28371926,0,12,0,60,2,9,87
66266373,1,19,1,150,1,8,15
6397405,1,14,1,275,2,2,15
260383024,1,1,1,945,2,11,264
7087084,4,144,0,47,1,2,236
247013511,2,83,1,79,2,8,336
253727905,1,7,1,179,4,4,260
14758945,1,19,1,150,4,2,3
1486824,0,21,1,154,2,2,0
74514078,1,30,0,65,3,5,33
11389064,0,12,1,109,3,2,5
40707667,0,21,0,60,1,12,27
18263672,0,21,1,100,2,3,35
260411862,0,84,1,500,1,2,363
260413032,0,6,1,149,2,3,268
260420558,1,27,1,620,2,4,169
260045150,1,43,0,210,2,5,0
109389069,0,21,1,98,2,7,4
252646618,2,56,0,65,1,2,0
225659989,1,28,1,200,1,10,280
14171579,2,56,1,140,3,5,254
5889721,0,90,0,54,1,8,339
7832790,2,56,0,90,1,2,90
121861644,1,43,1,215,3,2,14
121378704,2,83,1,86,1,1,125
831185,0,15,1,305,2,1,179
914386,2,49,1,99,2,2,139
260475429,0,0,1,125,2,1,74
221645033,0,21,0,50,1,3,62
218116366,4,99,0,70,1,6,89
260496218,2,125,0,100,1,1,342
221718743,1,1,1,350,2,4,86
141426597,1,30,0,115,3,3,179
141426597,1,30,0,105,3,4,180
260609528,1,101,0,100,1,1,339
141426597,1,30,0,105,3,3,180
50052968,0,6,0,100,2,4,63
247335568,2,25,1,150,3,1,23
103485354,2,25,1,185,2,2,41
79461666,1,7,0,140,3,2,85
213604995,0,6,0,85,2,9,319
120875818,0,21,0,60,1,9,174
259776956,0,100,0,120,1,3,365
4202557,2,121,1,150,2,3,146
1355112,0,3,1,150,3,5,159
112338663,1,8,1,400,5,11,125
128601689,0,21,0,50,3,2,39
259776956,0,100,0,100,1,1,365
258243498,0,12,0,125,1,2,89
197053492,1,43,1,299,1,8,312
9263105,3,185,0,55,3,1,10
27381412,0,12,1,200,1,4,72
256448235,0,6,1,140,2,1,81
260693405,1,23,1,250,7,3,254
34643568,1,4,0,85,3,3,90
20952448,0,20,1,275,2,4,27
115817634,1,30,0,55,2,1,10
68422715,0,6,1,94,3,5,1
68467026,0,15,0,70,5,1,282
249479517,4,128,0,45,1,7,365
123068098,1,27,1,390,2,9,79
172168328,2,83,1,129,4,1,361
157208948,1,7,1,310,2,5,101
76679800,1,26,0,78,12,3,41
128810972,0,12,0,200,1,8,0
50442154,1,52,1,170,3,2,9
257895306,1,28,1,349,5,4,52
